Procedure_Count,Infections_Reported,Infections_Predicted,Operative_Procedure_Appendectomy,Operative_Procedure_Cataract surgery,Operative_Procedure_Cesarean section,Operative_Procedure_Cholecystectomy,Operative_Procedure_Coronary artery bypass graft (CABG),Operative_Procedure_Hernia repair,Operative_Procedure_Hip replacement,Operative_Procedure_Hysterectomy,Operative_Procedure_Knee arthroscopy,Operative_Procedure_Prostatectomy,SIR_High,SIR_Low,SIR_Mid
9,2,40,False,False,False,False,False,False,False,True,False,False,True,False,False
3,12,30,False,False,False,False,False,False,False,True,False,False,True,False,False
6,9,12,False,True,False,False,False,False,False,False,False,False,False,True,False
5,10,2,False,False,True,False,False,False,False,False,False,False,False,False,True
1,17,49,False,False,False,True,False,False,False,False,False,False,True,False,False
9,1,33,False,False,False,False,False,False,False,False,True,False,True,False,False
10,6,48,False,False,False,False,False,False,False,True,False,False,True,False,False
10,8,27,False,False,False,False,False,True,False,False,False,False,False,False,True
10,9,18,False,False,True,False,False,False,False,False,False,False,False,True,False
7,17,22,False,True,False,False,False,False,False,False,False,False,False,False,True
6,22,44,False,False,True,False,False,False,False,False,False,False,True,False,False
6,6,31,False,False,False,False,False,False,False,False,True,False,True,False,False
7,26,12,False,True,False,False,False,False,False,False,False,False,True,False,False
10,6,32,False,False,False,False,False,False,False,False,True,False,True,False,False
0,2,33,False,False,True,False,False,False,False,False,False,False,True,False,False
0,11,32,False,False,False,True,False,False,False,False,False,False,True,False,False
7,6,4,False,False,False,False,False,False,False,False,True,False,False,True,False
3,16,2,False,True,False,False,False,False,False,False,False,False,False,False,True
4,25,6,False,True,False,False,False,False,False,False,False,False,True,False,False
7,0,23,False,False,False,False,False,False,False,False,True,False,False,False,True
4,4,21,False,False,False,False,False,False,False,False,False,True,False,False,True
9,15,44,False,False,True,False,False,False,False,False,False,False,True,False,False
3,14,22,False,False,False,False,False,False,False,False,False,True,False,False,True
5,1,29,False,False,False,False,False,False,True,False,False,False,False,False,True
4,8,17,False,False,True,False,False,False,False,False,False,False,False,True,False
6,30,31,False,False,False,False,False,False,False,False,True,False,True,False,False
9,6,6,True,False,False,False,False,False,False,False,False,False,False,True,False
6,3,32,False,False,False,False,False,False,False,False,True,False,True,False,False
3,19,4,False,False,False,False,False,False,False,False,False,True,False,False,True
4,17,48,False,False,False,True,False,False,False,False,False,False,True,False,False
2,20,27,False,False,False,False,False,False,False,False,True,False,True,False,False
3,3,7,False,False,False,False,False,False,False,False,True,False,False,True,False
3,27,14,False,False,False,True,False,False,False,False,False,False,True,False,False
2,12,3,False,False,False,False,False,False,False,False,True,False,False,False,True
9,0,33,False,False,False,False,False,False,False,True,False,False,True,False,False
4,27,4,True,False,False,False,False,False,False,False,False,False,True,False,False
4,23,32,False,False,False,False,False,True,False,False,False,False,True,False,False
10,2,4,True,False,False,False,False,False,False,False,False,False,False,True,False
6,15,37,False,False,False,False,False,False,False,False,True,False,True,False,False
3,29,33,False,False,False,False,False,False,False,True,False,False,True,False,False
3,21,25,False,False,True,False,False,False,False,False,False,False,True,False,False
8,3,0,False,False,False,False,False,False,False,False,True,False,False,True,False
5,24,3,False,False,False,False,False,False,False,False,False,True,True,False,False
3,22,38,False,False,False,False,False,False,False,True,False,False,True,False,False
1,24,25,False,False,False,True,False,False,False,False,False,False,True,False,False
5,15,32,False,False,False,False,False,False,False,True,False,False,True,False,False
1,25,32,False,False,False,True,False,False,False,False,False,False,True,False,False
4,18,7,False,False,False,False,False,False,True,False,False,False,False,False,True
5,0,19,False,False,False,False,False,True,False,False,False,False,False,True,False
3,4,15,False,False,False,False,True,False,False,False,False,False,False,True,False
2,18,20,False,False,False,False,False,False,False,True,False,False,False,False,True
6,21,44,False,True,False,False,False,False,False,False,False,False,True,False,False
1,23,25,False,False,False,False,False,False,False,False,False,True,True,False,False
10,10,22,False,False,False,False,False,False,False,False,True,False,False,False,True
5,12,17,False,False,False,False,False,False,False,False,False,True,False,False,True
3,19,30,True,False,False,False,False,False,False,False,False,False,True,False,False
5,4,41,False,False,False,False,True,False,False,False,False,False,True,False,False
3,20,11,True,False,False,False,False,False,False,False,False,False,True,False,False
3,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False
3,3,41,False,False,False,False,True,False,False,False,False,False,True,False,False
8,3,8,False,False,False,False,True,False,False,False,False,False,False,True,False
6,3,2,True,False,False,False,False,False,False,False,False,False,False,True,False
2,19,50,False,False,False,True,False,False,False,False,False,False,True,False,False
2,20,25,True,False,False,False,False,False,False,False,False,False,True,False,False
5,17,8,False,False,False,False,False,False,False,False,False,True,False,False,True
5,17,41,False,False,False,True,False,False,False,False,False,False,True,False,False
3,15,50,False,False,False,False,False,False,False,False,False,True,True,False,False
8,8,15,False,False,False,False,False,False,True,False,False,False,False,True,False
3,17,23,False,False,False,False,False,False,False,False,True,False,False,False,True
8,21,49,False,False,True,False,False,False,False,False,False,False,True,False,False
3,1,13,False,False,False,True,False,False,False,False,False,False,False,True,False
1,20,2,False,False,False,False,False,False,True,False,False,False,True,False,False
1,3,33,False,True,False,False,False,False,False,False,False,False,True,False,False
4,11,32,False,False,False,False,False,False,True,False,False,False,True,False,False
3,6,49,True,False,False,False,False,False,False,False,False,False,True,False,False
6,14,23,True,False,False,False,False,False,False,False,False,False,False,False,True
10,6,8,False,False,True,False,False,False,False,False,False,False,False,True,False
4,28,12,False,False,False,False,False,False,True,False,False,False,True,False,False
5,21,1,False,False,False,False,False,True,False,False,False,False,True,False,False
9,25,6,False,False,False,False,False,False,False,False,True,False,True,False,False
3,20,47,True,False,False,False,False,False,False,False,False,False,True,False,False
1,16,20,False,False,True,False,False,False,False,False,False,False,False,False,True
9,15,18,False,False,False,False,False,False,False,False,True,False,False,False,True
8,27,24,False,False,False,False,False,False,True,False,False,False,True,False,False
9,30,46,False,False,False,False,False,False,True,False,False,False,True,False,False
6,18,21,False,False,False,False,True,False,False,False,False,False,False,False,True
3,8,10,False,False,True,False,False,False,False,False,False,False,False,True,False
2,30,32,True,False,False,False,False,False,False,False,False,False,True,False,False
9,13,31,False,False,False,False,False,True,False,False,False,False,True,False,False
2,16,20,False,False,False,False,False,False,True,False,False,False,False,False,True
8,4,38,False,False,False,False,False,True,False,False,False,False,True,False,False
4,1,19,False,False,False,False,False,False,True,False,False,False,False,True,False
2,19,7,True,False,False,False,False,False,False,False,False,False,False,False,True
4,15,41,False,False,False,False,False,False,False,False,True,False,True,False,False
1,13,36,False,False,False,False,False,False,False,True,False,False,True,False,False
10,13,8,False,False,False,False,False,False,False,False,True,False,False,False,True
3,26,24,False,False,False,False,False,False,True,False,False,False,True,False,False
9,0,24,False,False,False,False,False,False,False,False,False,True,False,False,True
1,2,32,False,False,False,False,False,False,False,True,False,False,True,False,False
1,25,1,False,False,False,False,False,False,False,True,False,False,True,False,False
7,6,18,False,False,False,False,False,True,False,False,False,False,False,True,False
0,25,45,False,False,True,False,False,False,False,False,False,False,True,False,False
6,14,19,False,False,False,False,False,True,False,False,False,False,False,False,True
4,18,41,False,False,False,False,False,True,False,False,False,False,True,False,False
10,19,40,False,False,False,False,False,False,False,False,False,True,True,False,False
7,1,41,False,False,False,False,False,False,False,False,True,False,True,False,False
0,18,28,False,False,False,False,False,False,False,False,True,False,False,False,True
10,8,5,False,True,False,False,False,False,False,False,False,False,False,True,False
6,18,16,False,False,False,False,False,False,True,False,False,False,False,False,True
4,26,24,False,False,False,False,False,False,False,False,False,True,True,False,False
3,4,37,False,True,False,False,False,False,False,False,False,False,True,False,False
6,17,3,True,False,False,False,False,False,False,False,False,False,False,False,True
9,15,29,False,False,False,False,False,False,True,False,False,False,False,False,True
1,3,19,False,False,False,False,False,False,True,False,False,False,False,True,False
0,11,2,False,False,False,False,True,False,False,False,False,False,False,False,True
0,28,22,False,False,False,False,True,False,False,False,False,False,True,False,False
10,6,50,False,False,False,True,False,False,False,False,False,False,True,False,False
0,13,17,False,False,False,True,False,False,False,False,False,False,False,False,True
4,22,25,False,False,False,False,False,True,False,False,False,False,True,False,False
9,11,35,True,False,False,False,False,False,False,False,False,False,True,False,False
6,2,7,False,False,False,False,False,False,False,True,False,False,False,True,False
1,4,16,False,False,False,False,False,False,False,True,False,False,False,True,False
9,16,30,False,False,False,False,True,False,False,False,False,False,True,False,False
7,25,36,False,False,False,False,True,False,False,False,False,False,True,False,False
3,9,44,False,False,False,False,True,False,False,False,False,False,True,False,False
2,9,32,False,False,False,False,False,False,False,False,False,True,True,False,False
9,10,26,False,False,True,False,False,False,False,False,False,False,False,False,True
10,16,44,False,False,False,True,False,False,False,False,False,False,True,False,False
7,4,3,False,False,False,False,False,False,False,False,False,True,False,True,False
1,12,21,False,False,False,False,False,False,False,False,True,False,False,False,True
10,9,25,False,False,False,False,False,False,False,True,False,False,False,False,True
10,8,31,False,False,False,False,False,False,True,False,False,False,True,False,False
2,16,23,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,45,False,True,False,False,False,False,False,False,False,False,True,False,False
9,3,34,False,False,False,False,False,False,False,False,True,False,True,False,False
10,3,36,False,False,False,True,False,False,False,False,False,False,True,False,False
0,17,31,False,False,False,False,False,False,False,False,False,True,True,False,False
5,8,6,True,False,False,False,False,False,False,False,False,False,False,True,False
1,29,32,False,False,False,False,False,False,True,False,False,False,True,False,False
0,24,30,False,False,False,True,False,False,False,False,False,False,True,False,False
1,28,11,False,False,True,False,False,False,False,False,False,False,True,False,False
5,28,10,False,False,False,False,True,False,False,False,False,False,True,False,False
3,17,23,False,False,False,False,True,False,False,False,False,False,False,False,True
5,13,7,False,False,False,False,False,False,True,False,False,False,False,False,True
8,24,31,False,False,False,False,False,False,False,False,False,True,True,False,False
9,14,37,False,False,False,False,True,False,False,False,False,False,True,False,False
9,5,21,False,False,False,True,False,False,False,False,False,False,False,False,True
7,23,33,False,True,False,False,False,False,False,False,False,False,True,False,False
0,9,18,False,False,False,False,False,False,False,True,False,False,False,True,False
7,28,19,False,False,False,False,False,False,False,True,False,False,True,False,False
8,14,13,False,False,False,False,False,False,False,False,True,False,False,False,True
5,28,32,False,False,False,False,False,True,False,False,False,False,True,False,False
9,3,9,True,False,False,False,False,False,False,False,False,False,False,True,False
4,17,15,False,False,False,False,False,False,True,False,False,False,False,False,True
5,17,3,False,False,False,False,False,False,False,False,True,False,False,False,True
5,24,26,False,False,False,False,False,True,False,False,False,False,True,False,False
8,16,27,False,False,False,False,False,False,False,False,False,True,False,False,True
3,11,42,False,False,True,False,False,False,False,False,False,False,True,False,False
1,6,15,False,False,True,False,False,False,False,False,False,False,False,True,False
10,15,32,True,False,False,False,False,False,False,False,False,False,True,False,False
10,10,47,False,False,False,False,True,False,False,False,False,False,True,False,False
8,13,18,False,False,False,True,False,False,False,False,False,False,False,False,True
1,2,20,False,False,False,False,False,False,False,False,True,False,False,False,True
9,18,21,False,False,False,False,False,False,False,False,True,False,False,False,True
8,17,8,False,False,False,False,False,False,True,False,False,False,False,False,True
1,29,8,False,False,False,False,False,False,True,False,False,False,True,False,False
7,9,8,False,False,True,False,False,False,False,False,False,False,False,True,False
8,5,26,False,False,True,False,False,False,False,False,False,False,False,False,True
9,12,16,False,True,False,False,False,False,False,False,False,False,False,False,True
8,9,43,False,True,False,False,False,False,False,False,False,False,True,False,False
9,17,44,False,False,False,False,True,False,False,False,False,False,True,False,False
8,25,7,False,True,False,False,False,False,False,False,False,False,True,False,False
1,30,15,False,False,False,True,False,False,False,False,False,False,True,False,False
3,19,17,False,False,False,True,False,False,False,False,False,False,False,False,True
6,25,32,False,False,False,False,False,False,False,False,True,False,True,False,False
1,15,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,24,11,False,False,False,True,False,False,False,False,False,False,True,False,False
2,24,5,False,False,False,False,False,True,False,False,False,False,True,False,False
3,5,40,False,False,True,False,False,False,False,False,False,False,True,False,False
7,12,4,False,False,False,False,False,False,True,False,False,False,False,False,True
5,3,15,False,True,False,False,False,False,False,False,False,False,False,True,False
10,22,17,False,False,False,False,False,False,False,False,True,False,True,False,False
1,13,48,True,False,False,False,False,False,False,False,False,False,True,False,False
8,0,17,False,False,False,False,False,False,True,False,False,False,False,True,False
1,27,0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,19,18,False,True,False,False,False,False,False,False,False,False,False,False,True
3,4,7,False,False,False,False,False,True,False,False,False,False,False,True,False
6,7,2,False,False,True,False,False,False,False,False,False,False,False,True,False
7,11,24,False,False,True,False,False,False,False,False,False,False,False,False,True
4,1,4,False,False,False,False,True,False,False,False,False,False,False,True,False
9,11,39,False,False,False,False,False,False,False,False,True,False,True,False,False
4,4,18,False,False,False,False,False,False,True,False,False,False,False,True,False
1,21,17,False,False,False,False,False,False,False,False,False,True,True,False,False
7,4,49,False,False,False,False,False,False,False,False,False,True,True,False,False
1,30,30,False,False,False,False,False,False,True,False,False,False,True,False,False
9,12,32,True,False,False,False,False,False,False,False,False,False,True,False,False
5,8,46,False,False,False,False,False,False,False,False,True,False,True,False,False
7,9,17,False,False,False,False,False,True,False,False,False,False,False,True,False
5,0,38,True,False,False,False,False,False,False,False,False,False,True,False,False
3,29,15,False,False,False,False,False,False,False,True,False,False,True,False,False
3,2,15,False,False,False,False,False,False,True,False,False,False,False,True,False
5,29,46,False,False,False,False,False,True,False,False,False,False,True,False,False
3,17,37,False,False,False,False,False,False,False,False,False,True,True,False,False
7,11,40,False,False,False,True,False,False,False,False,False,False,True,False,False
8,28,6,False,False,False,False,True,False,False,False,False,False,True,False,False
0,2,13,False,False,False,False,False,False,False,False,False,True,False,True,False
3,25,42,False,False,False,False,False,False,False,False,True,False,True,False,False
3,24,47,False,False,True,False,False,False,False,False,False,False,True,False,False
1,28,24,False,False,False,True,False,False,False,False,False,False,True,False,False
5,29,31,False,False,False,False,True,False,False,False,False,False,True,False,False
2,8,37,False,False,False,False,True,False,False,False,False,False,True,False,False
6,25,21,False,False,False,False,False,False,False,True,False,False,True,False,False
10,1,15,False,False,False,False,False,False,False,True,False,False,False,True,False
10,29,28,False,True,False,False,False,False,False,False,False,False,True,False,False
4,2,15,False,False,False,False,False,False,False,False,False,True,False,True,False
3,13,11,False,False,False,False,False,False,False,False,False,True,False,False,True
4,3,16,False,False,False,False,False,False,False,False,False,True,False,True,False
7,24,36,False,True,False,False,False,False,False,False,False,False,True,False,False
2,18,26,True,False,False,False,False,False,False,False,False,False,False,False,True
6,12,24,False,False,False,False,True,False,False,False,False,False,False,False,True
5,6,12,False,False,False,True,False,False,False,False,False,False,False,True,False
0,11,7,False,False,False,False,False,False,False,False,True,False,False,False,True
6,2,4,False,False,False,False,True,False,False,False,False,False,False,True,False
6,22,11,False,False,False,False,False,False,False,True,False,False,True,False,False
0,22,40,False,False,False,False,False,True,False,False,False,False,True,False,False
8,8,2,False,False,True,False,False,False,False,False,False,False,False,True,False
5,1,34,False,True,False,False,False,False,False,False,False,False,True,False,False
1,28,32,False,False,False,False,False,False,True,False,False,False,True,False,False
4,21,21,False,False,False,False,False,True,False,False,False,False,True,False,False
10,8,49,False,False,False,False,False,False,False,False,True,False,True,False,False
3,11,43,False,False,False,False,False,False,False,False,False,True,True,False,False
6,30,8,False,False,False,False,False,False,False,True,False,False,True,False,False
7,11,40,False,False,False,False,False,False,False,True,False,False,True,False,False
10,14,17,False,False,False,False,False,False,False,True,False,False,False,False,True
10,1,49,False,False,False,False,False,False,False,False,False,True,True,False,False
0,17,28,False,False,False,False,False,False,True,False,False,False,False,False,True
4,12,38,False,True,False,False,False,False,False,False,False,False,True,False,False
2,13,26,False,False,False,False,False,True,False,False,False,False,False,False,True
0,4,35,False,False,False,False,False,False,False,False,False,True,True,False,False
2,25,44,False,False,False,False,False,False,False,False,True,False,True,False,False
5,9,16,False,True,False,False,False,False,False,False,False,False,False,True,False
6,11,33,False,False,False,False,False,False,False,False,True,False,True,False,False
7,9,45,False,True,False,False,False,False,False,False,False,False,True,False,False
10,23,2,False,False,False,False,False,False,True,False,False,False,True,False,False
3,10,4,False,False,True,False,False,False,False,False,False,False,False,False,True
2,30,13,False,False,False,False,False,False,False,False,True,False,True,False,False
4,24,2,False,False,False,False,False,False,False,False,False,True,True,False,False
8,1,22,False,True,False,False,False,False,False,False,False,False,False,False,True
5,4,38,False,False,False,False,False,False,False,True,False,False,True,False,False
8,29,29,False,False,False,False,True,False,False,False,False,False,True,False,False
5,6,49,False,False,False,False,False,False,False,True,False,False,True,False,False
1,30,44,True,False,False,False,False,False,False,False,False,False,True,False,False
4,5,22,False,False,True,False,False,False,False,False,False,False,False,False,True
10,21,26,False,False,True,False,False,False,False,False,False,False,True,False,False
8,22,9,False,False,False,False,False,False,False,True,False,False,True,False,False
7,2,24,False,False,False,False,False,True,False,False,False,False,False,False,True
6,12,12,False,False,False,False,False,False,True,False,False,False,False,False,True
0,2,15,False,False,False,False,False,False,False,False,True,False,False,True,False
3,25,40,False,False,False,False,False,False,False,False,False,True,True,False,False
6,24,33,False,False,True,False,False,False,False,False,False,False,True,False,False
10,29,36,False,False,False,False,False,False,False,True,False,False,True,False,False
6,23,21,False,False,False,False,False,False,False,True,False,False,True,False,False
5,20,16,False,False,False,False,False,False,True,False,False,False,True,False,False
7,5,22,False,False,False,False,False,False,True,False,False,False,False,False,True
10,10,35,False,False,False,True,False,False,False,False,False,False,True,False,False
5,27,48,False,False,False,True,False,False,False,False,False,False,True,False,False
9,25,8,False,False,False,False,False,True,False,False,False,False,True,False,False
2,16,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,9,31,True,False,False,False,False,False,False,False,False,False,True,False,False
2,11,49,False,False,False,False,False,True,False,False,False,False,True,False,False
0,16,21,False,True,False,False,False,False,False,False,False,False,False,False,True
9,3,42,False,False,False,False,False,False,True,False,False,False,True,False,False
4,1,12,False,False,False,False,False,False,False,False,False,True,False,True,False
0,10,7,False,True,False,False,False,False,False,False,False,False,False,False,True
0,6,0,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,16,False,False,False,False,False,False,False,True,False,False,False,True,False
3,25,11,False,False,False,False,False,True,False,False,False,False,True,False,False
5,17,3,False,False,False,False,False,False,False,True,False,False,False,False,True
7,20,12,False,False,True,False,False,False,False,False,False,False,True,False,False
2,3,30,True,False,False,False,False,False,False,False,False,False,True,False,False
0,7,40,False,False,True,False,False,False,False,False,False,False,True,False,False
2,19,6,True,False,False,False,False,False,False,False,False,False,False,False,True
2,13,22,False,False,False,True,False,False,False,False,False,False,False,False,True
4,11,23,False,False,False,False,False,False,False,True,False,False,False,False,True
10,21,4,True,False,False,False,False,False,False,False,False,False,True,False,False
3,20,4,False,False,False,False,True,False,False,False,False,False,True,False,False
3,26,16,False,True,False,False,False,False,False,False,False,False,True,False,False
8,29,29,True,False,False,False,False,False,False,False,False,False,True,False,False
6,17,8,True,False,False,False,False,False,False,False,False,False,False,False,True
3,10,5,False,True,False,False,False,False,False,False,False,False,False,False,True
2,30,24,False,False,False,False,False,False,False,True,False,False,True,False,False
5,28,18,False,False,False,False,False,False,False,True,False,False,True,False,False
2,27,15,False,True,False,False,False,False,False,False,False,False,True,False,False
5,29,20,False,False,True,False,False,False,False,False,False,False,True,False,False
10,7,1,False,False,False,False,True,False,False,False,False,False,False,True,False
10,1,9,False,False,False,False,False,False,False,False,False,True,False,True,False
8,24,15,False,False,False,False,False,False,False,False,True,False,True,False,False
5,14,36,False,False,False,False,True,False,False,False,False,False,True,False,False
3,8,14,False,False,False,False,False,False,False,True,False,False,False,True,False
4,18,12,False,False,False,False,False,False,False,False,False,True,False,False,True
5,19,12,False,False,False,True,False,False,False,False,False,False,False,False,True
10,7,31,False,False,False,False,False,True,False,False,False,False,True,False,False
2,24,44,True,False,False,False,False,False,False,False,False,False,True,False,False
7,18,46,False,True,False,False,False,False,False,False,False,False,True,False,False
3,4,45,False,True,False,False,False,False,False,False,False,False,True,False,False
7,10,7,True,False,False,False,False,False,False,False,False,False,False,False,True
9,14,42,False,False,False,False,False,True,False,False,False,False,True,False,False
9,7,17,False,False,False,False,False,False,False,False,True,False,False,True,False
2,18,35,False,False,False,False,False,True,False,False,False,False,True,False,False
9,22,25,False,False,False,False,False,False,False,False,False,True,True,False,False
6,26,9,False,False,False,False,False,True,False,False,False,False,True,False,False
10,7,30,False,False,False,False,False,False,False,False,False,True,True,False,False
8,25,32,False,False,False,False,False,True,False,False,False,False,True,False,False
3,26,28,False,False,False,False,False,False,False,False,True,False,True,False,False
7,29,4,False,False,False,False,False,False,False,False,True,False,True,False,False
2,18,12,False,False,False,False,False,False,False,True,False,False,False,False,True
6,17,0,True,False,False,False,False,False,False,False,False,False,False,False,True
2,9,22,False,False,False,False,False,False,False,False,True,False,False,False,True
6,28,39,False,False,False,False,False,False,False,False,False,True,True,False,False
10,6,2,False,False,False,False,False,False,False,False,True,False,False,True,False
9,27,2,False,False,False,False,False,False,False,True,False,False,True,False,False
9,8,6,False,True,False,False,False,False,False,False,False,False,False,True,False
10,0,35,False,False,False,False,False,False,False,False,False,True,True,False,False
10,18,34,False,False,False,False,False,False,False,True,False,False,True,False,False
5,4,14,False,False,True,False,False,False,False,False,False,False,False,True,False
1,18,39,False,False,True,False,False,False,False,False,False,False,True,False,False
10,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False
2,14,28,False,False,False,False,False,True,False,False,False,False,False,False,True
5,15,29,True,False,False,False,False,False,False,False,False,False,False,False,True
3,22,38,False,False,False,False,False,False,True,False,False,False,True,False,False
5,6,17,False,False,False,False,True,False,False,False,False,False,False,True,False
0,25,10,False,False,False,False,False,False,False,True,False,False,True,False,False
9,11,42,False,True,False,False,False,False,False,False,False,False,True,False,False
0,7,48,False,False,False,False,True,False,False,False,False,False,True,False,False
2,4,37,False,True,False,False,False,False,False,False,False,False,True,False,False
7,9,39,False,False,False,False,True,False,False,False,False,False,True,False,False
7,27,0,False,False,False,False,False,False,False,True,False,False,True,False,False
10,20,28,False,False,False,False,False,False,True,False,False,False,True,False,False
3,4,9,False,False,False,False,True,False,False,False,False,False,False,True,False
5,16,27,False,False,False,False,False,False,False,True,False,False,False,False,True
7,25,30,False,False,False,False,False,False,False,False,True,False,True,False,False
6,4,18,False,False,False,False,False,False,True,False,False,False,False,True,False
10,21,2,False,False,False,False,False,False,False,False,False,True,True,False,False
6,14,35,False,True,False,False,False,False,False,False,False,False,True,False,False
3,12,42,False,False,True,False,False,False,False,False,False,False,True,False,False
8,27,14,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0,32,False,False,True,False,False,False,False,False,False,False,True,False,False
5,10,40,False,False,False,False,False,False,True,False,False,False,True,False,False
10,22,42,False,False,False,False,False,False,False,False,False,True,True,False,False
2,0,50,False,True,False,False,False,False,False,False,False,False,True,False,False
4,10,44,False,False,False,False,False,False,False,False,False,True,True,False,False
4,17,25,False,False,False,False,True,False,False,False,False,False,False,False,True
4,17,15,False,True,False,False,False,False,False,False,False,False,False,False,True
7,20,35,False,False,False,False,True,False,False,False,False,False,True,False,False
8,29,32,False,False,False,False,False,False,False,True,False,False,True,False,False
8,25,19,False,False,False,False,False,False,True,False,False,False,True,False,False
5,15,12,False,False,False,False,False,False,False,True,False,False,False,False,True
5,12,32,False,False,False,True,False,False,False,False,False,False,True,False,False
8,6,4,False,False,False,False,False,False,False,False,False,True,False,True,False
3,0,36,False,False,False,False,True,False,False,False,False,False,True,False,False
5,25,13,False,False,False,False,False,False,False,False,True,False,True,False,False
3,15,26,False,False,False,False,False,False,False,True,False,False,False,False,True
10,0,22,False,False,False,True,False,False,False,False,False,False,False,False,True
0,16,13,True,False,False,False,False,False,False,False,False,False,False,False,True
6,5,39,False,False,True,False,False,False,False,False,False,False,True,False,False
9,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False
10,16,38,False,False,False,True,False,False,False,False,False,False,True,False,False
5,5,18,False,False,False,False,False,False,True,False,False,False,False,True,False
8,13,46,False,False,False,False,False,False,False,True,False,False,True,False,False
6,17,3,False,False,False,False,False,False,True,False,False,False,False,False,True
6,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True
1,9,18,False,False,False,False,False,False,False,False,True,False,False,True,False
10,23,30,False,False,False,False,False,False,False,False,False,True,True,False,False
8,17,30,False,False,False,False,False,False,False,False,False,True,True,False,False
9,26,8,False,False,False,False,False,False,True,False,False,False,True,False,False
8,8,12,False,False,False,False,True,False,False,False,False,False,False,True,False
5,7,13,False,False,False,False,False,False,False,False,True,False,False,True,False
2,27,45,False,False,False,False,False,False,False,False,False,True,True,False,False
0,9,9,False,False,False,False,False,False,False,False,True,False,False,True,False
3,16,47,False,False,False,True,False,False,False,False,False,False,True,False,False
2,22,30,False,False,False,False,False,False,False,False,True,False,True,False,False
0,29,36,False,False,False,False,False,True,False,False,False,False,True,False,False
2,28,22,False,False,True,False,False,False,False,False,False,False,True,False,False
3,25,26,False,False,False,False,False,False,False,False,False,True,True,False,False
7,5,5,False,False,False,False,False,False,False,False,True,False,False,True,False
8,13,25,False,False,False,False,False,False,True,False,False,False,False,False,True
2,21,1,True,False,False,False,False,False,False,False,False,False,True,False,False
5,21,44,False,False,False,False,False,True,False,False,False,False,True,False,False
9,5,12,False,False,False,False,False,True,False,False,False,False,False,True,False
10,25,50,False,False,False,False,True,False,False,False,False,False,True,False,False
4,6,49,False,False,False,False,False,False,False,False,True,False,True,False,False
5,11,18,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False
9,13,39,True,False,False,False,False,False,False,False,False,False,True,False,False
5,21,31,False,False,False,True,False,False,False,False,False,False,True,False,False
6,18,21,False,False,False,False,False,False,False,False,True,False,False,False,True
8,22,47,False,False,False,False,False,False,False,True,False,False,True,False,False
9,15,28,False,False,False,False,False,False,False,False,False,True,False,False,True
6,6,1,False,False,False,False,True,False,False,False,False,False,False,True,False
5,7,39,False,False,True,False,False,False,False,False,False,False,True,False,False
0,17,37,False,True,False,False,False,False,False,False,False,False,True,False,False
1,24,47,False,False,True,False,False,False,False,False,False,False,True,False,False
0,12,10,True,False,False,False,False,False,False,False,False,False,False,False,True
8,20,16,True,False,False,False,False,False,False,False,False,False,True,False,False
9,8,50,False,False,False,False,False,False,True,False,False,False,True,False,False
9,9,42,False,False,False,True,False,False,False,False,False,False,True,False,False
8,20,7,False,False,False,False,False,False,False,False,False,True,True,False,False
6,22,21,False,False,False,False,True,False,False,False,False,False,True,False,False
1,26,3,False,False,True,False,False,False,False,False,False,False,True,False,False
5,8,10,False,True,False,False,False,False,False,False,False,False,False,True,False
10,14,7,True,False,False,False,False,False,False,False,False,False,False,False,True
3,19,8,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True
0,24,1,False,True,False,False,False,False,False,False,False,False,True,False,False
4,12,15,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,30,False,False,False,True,False,False,False,False,False,False,True,False,False
3,18,5,True,False,False,False,False,False,False,False,False,False,False,False,True
0,25,20,False,False,False,False,False,False,False,False,False,True,True,False,False
3,1,25,False,False,False,False,False,False,False,False,True,False,False,False,True
10,2,18,False,False,False,False,False,False,False,False,True,False,False,True,False
5,5,27,False,False,False,True,False,False,False,False,False,False,False,False,True
9,2,7,False,True,False,False,False,False,False,False,False,False,False,True,False
3,30,13,False,False,False,False,True,False,False,False,False,False,True,False,False
0,9,23,False,False,False,True,False,False,False,False,False,False,False,False,True
6,23,47,False,False,False,False,False,False,False,False,False,True,True,False,False
1,26,43,False,False,False,True,False,False,False,False,False,False,True,False,False
8,5,36,False,False,False,False,False,True,False,False,False,False,True,False,False
2,22,25,False,False,True,False,False,False,False,False,False,False,True,False,False
7,15,30,False,True,False,False,False,False,False,False,False,False,True,False,False
7,16,50,False,False,False,False,False,False,True,False,False,False,True,False,False
